,Race Index,Pla.,Date,RC/Track/ Course,Dist.,G,Race Class,Dr.,Rtg.,Trainer,Jockey,LBW,Win Odds,Act. Wt.,Running Position,Finish Time,Declar. Horse Wt.,Gear,horse,season,N_RaceIndex
149,472,01,05/03/23,ST / AWT,1200,GD,3,9,62,P F Yiu,K Teetan,N,1.8,115,5 3 1,1.07.79,1133,CP,2021_G317,22/23,22/23_472
150,411,01,12/02/23,ST / AWT,1200,GD,4,10,50,P F Yiu,K Teetan,6-1/4,4.2,125,3 3 1,1.08.90,1132,CP,2021_G317,22/23,22/23_411
151,352,01,21/01/23,ST / AWT,1200,GD,4,5,44,P F Yiu,K Teetan,1-1/2,8.4,119,4 4 1,1.08.43,1135,CP,2021_G317,22/23,22/23_352
152,233,09,11/12/22,"ST / Turf / ""A""",1400,G,4,2,46,P F Yiu,K Teetan,8,8.4,121,5 6 5 9,1.23.46,1136,B-/CP2,2021_G317,22/23,22/23_233
153,164,06,12/11/22,"ST / Turf / ""A+3""",1400,GF,4,1,48,P F Yiu,J McNeil,3-1/2,8.6,128,4 3 4 6,1.22.11,1130,CP-/B1,2021_G317,22/23,22/23_164
154,099,05,16/10/22,"ST / Turf / ""A+3""",1400,GF,4,13,50,P F Yiu,K C Leung,3,13,125,14 14 11 5,1.22.17,1126,CP,2021_G317,22/23,22/23_099
155,006,08,11/09/22,"ST / Turf / ""A""",1200,G,4,11,50,P F Yiu,K C Leung,2-1/2,8.8,125,4 4 8,1.11.12,1126,CP,2021_G317,22/23,22/23_006
156,789,08,01/07/22,"ST / Turf / ""C""",1200,GY,4,5,52,P F Yiu,C Y Ho,4-1/4,6.2,128,10 8 8,1.13.08,1133,CP/TT-,2021_G317,21/22,21/22_789
157,743,05,12/06/22,"ST / Turf / ""C+3""",1000,G,4,8,52,P F Yiu,K C Leung,3-1/4,42,125,7 7 5,0.56.01,1123,CP1/TT1,2021_G317,21/22,21/22_743
158,531,11,24/03/24,"ST / Turf / ""A""",1400,GF,3,7,60,P C Ng,A Atzeni,5-1/2,4.2,120,3 2 2 11,1.22.44,1087,SR,2023_J180,23/24,23/24_531
159,487,01,10/03/24,"ST / Turf / ""C""",1400,G,4,1,52,P C Ng,A Atzeni,1-1/2,2.3,127,5 4 3 1,1.22.30,1074,SR,2023_J180,23/24,23/24_487
160,451,02,25/02/24,"ST / Turf / ""A+3""",1400,G,4,1,52,P C Ng,A Atzeni,2-3/4,16,128,5 5 5 2,1.22.23,1072,SR1,2023_J180,23/24,23/24_451
161,567,06,07/04/24,"ST / Turf / ""B+2""",1600,G,4,14,59,P C Ng,Z Purton,3-1/4,16,135,13 13 13 6,1.36.55,1047,B,2022_H289,23/24,23/24_567
162,520,10,20/03/24,"HV / Turf / ""C+3""",1650,G,3,11,61,P C Ng,H Bentley,3,18,118,12 12 11 10,1.41.78,1049,B,2022_H289,23/24,23/24_520
163,462,07,28/02/24,"HV / Turf / ""A""",1650,G,3,7,63,P C Ng,Z Purton,5-1/2,11,121,10 10 10 7,1.41.90,1040,B,2022_H289,23/24,23/24_462
164,404,04,07/02/24,"HV / Turf / ""B""",1650,G,3,9,64,P C Ng,K Teetan,2-1/4,7.5,118,10 10 11 4,1.41.20,1033,B,2022_H289,23/24,23/24_404
165,377,08,28/01/24,"ST / Turf / ""A+3""",1600,G,3,7,64,P C Ng,L Ferraris,4-1/2,11,123,13 13 13 8,1.35.80,1052,B,2022_H289,23/24,23/24_377
166,299,06,01/01/24,"ST / Turf / ""A""",1800,G,3,9,64,P C Ng,Z Purton,6,2.5,122,8 8 8 8 6,1.49.51,1040,B,2022_H289,23/24,23/24_299
167,258,01,17/12/23,"ST / Turf / ""B""",1600,G,4,8,57,P C Ng,Z Purton,3/4,2.5,132,10 10 10 1,1.35.24,1055,B,2022_H289,23/24,23/24_258
168,164,01,11/11/23,"ST / Turf / ""A+3""",1600,G,4,4,51,P C Ng,Z Purton,1-1/4,2.4,128,10 10 7 1,1.35.51,1048,B,2022_H289,23/24,23/24_164
169,141,03,05/11/23,"ST / Turf / ""C+3""",1600,G,4,4,50,P C Ng,Z Purton,1/2,2.9,125,8 8 7 3,1.35.01,1057,B,2022_H289,23/24,23/24_141
170,104,03,22/10/23,"ST / Turf / ""B+2""",1600,G,4,7,50,P C Ng,A Atzeni,2-1/4,5.3,125,9 6 6 3,1.35.55,1050,B,2022_H289,23/24,23/24_104
171,061,02,01/10/23,"ST / Turf / ""C+3""",1600,G,4,14,49,P C Ng,C Y Ho,3/4,19,124,14 13 11 2,1.35.41,1044,B,2022_H289,23/24,23/24_061
172,044,05,24/09/23,"ST / Turf / ""C""",1400,G,4,4,49,P C Ng,L Ferraris,1-3/4,81,124,7 8 7 5,1.23.02,1043,CP-/B1,2022_H289,23/24,23/24_044
173,823,11,12/07/23,"HV / Turf / ""B""",1200,GF,4,5,51,P C Ng,C L Chau,5,16,124,10 11 11,1.10.55,1046,CP,2022_H289,22/23,22/23_823
174,776,05,28/06/23,"HV / Turf / ""C""",1200,G,4,12,52,P C Ng,C L Chau,2-1/2,56,126,12 10 5,1.10.44,1033,CP1,2022_H289,22/23,22/23_776
175,696,WV,28/05/23,"ST / Turf / ""A""",1200,G,4,--,52,P C Ng,L Ferraris,--,--,129,--,--,--,--,2022_H289,22/23,22/23_696
176,609,09,26/04/23,"HV / Turf / ""C+3""",1200,G,4,8,52,P C Ng,C L Chau,3,65,125,12 11 9,1.10.37,1041,--,2022_H289,22/23,22/23_609
177,562,04,07/04/24,"ST / Turf / ""B+2""",1400,G,4,5,44,P F Yiu,L Hewitson,3/4,3.4,120,1 1 1 4,1.22.25,1185,TT,2022_H306,23/24,23/24_562
178,523,02,24/03/24,"ST / Turf / ""A""",1400,G,4,5,42,P F Yiu,K Teetan,N,4.4,117,1 1 1 2,1.21.97,1200,TT,2022_H306,23/24,23/24_523
179,432,08,18/02/24,ST / AWT,1200,GD,4,5,42,P F Yiu,K Teetan,6,6.6,117,9 10 8,1.09.78,1189,TT,2022_H306,23/24,23/24_432
180,408,02,12/02/24,"ST / Turf / ""A""",1400,G,5,13,40,P F Yiu,A Atzeni,N,12,135,2 2 2 2,1.22.59,1192,TT,2022_H306,23/24,23/24_408
181,327,09,10/01/24,"HV / Turf / ""B""",1650,G,4,8,42,P F Yiu,M F Poon,6-3/4,10,116,2 2 2 9,1.41.67,1181,TT,2022_H306,23/24,23/24_327
182,291,03,29/12/23,"HV / Turf / ""C+3""",1650,G,4,7,43,P F Yiu,M F Poon,2-3/4,17,119,2 2 2 3,1.41.22,1198,TT,2022_H306,23/24,23/24_291
183,215,13,03/12/23,ST / AWT,1800,GD,4,1,45,P F Yiu,K C Leung,8,18,120,2 1 1 1 13,1.50.44,1197,TT,2022_H306,23/24,23/24_215
184,164,07,11/11/23,"ST / Turf / ""A+3""",1600,G,4,10,47,P F Yiu,A Atzeni,3-1/4,81,124,2 2 1 7,1.36.02,1198,TT,2022_H306,23/24,23/24_164
185,072,12,04/10/23,"HV / Turf / ""C+3""",1200,GF,4,8,49,P F Yiu,C L Chau,6-1/2,16,123,7 8 12,1.10.31,1196,TT,2022_H306,23/24,23/24_072
186,041,11,24/09/23,"ST / Turf / ""C""",1200,G,4,12,51,P F Yiu,A Atzeni,5-1/2,8.4,127,4 4 11,1.10.68,1217,TT1,2022_H306,23/24,23/24_041
187,674,06,21/05/23,"ST / Turf / ""C+3""",1000,G,4,8,52,P F Yiu,K C Leung,8,5.5,128,5 6 6,0.56.42,1217,--,2022_H306,22/23,22/23_674
188,549,12,31/03/24,"ST / Turf / ""A+3""",1600,G,3,12,67,D A Hayes,B Thompson,9-3/4,163,126,12 10 11 12,1.37.29,1258,TT,2023_J242,23/24,23/24_549
189,512,09,16/03/24,"ST / Turf / ""C+3""",1400,G,3,6,67,D A Hayes,B Avdulla,5-1/4,39,125,13 12 12 9,1.22.65,1255,TT1,2023_J242,23/24,23/24_512
190,558,12,03/04/24,ST / AWT,1650,GD,3,12,84,J Richards,A Hamelin,9-1/4,24,134,12 12 13 12,1.39.21,1085,XB/TT,2022_H210,23/24,23/24_558
191,492,09,10/03/24,"ST / Turf / ""C""",1800,GY,2,3,85,J Richards,Z Purton,2-1/4,4.1,119,4 6 7 6 9,1.49.31,1090,PC-/XB/TT,2022_H210,23/24,23/24_492
192,467,03,03/03/24,ST / AWT,1650,GD,2,2,85,J Richards,Z Purton,N,4.1,121,5 6 6 3,1.39.68,1095,PC/XB/TT,2022_H210,23/24,23/24_467
193,434,05,18/02/24,"ST / Turf / ""C+3""",1400,G,2,9,85,J Richards,K Teetan,3-1/4,12,125,9 9 9 5,1.22.59,1088,PC/XB/TT,2022_H210,23/24,23/24_434
194,362,02,24/01/24,ST / AWT,1650,GD,2,7,85,J Richards,K Teetan,3/4,4.4,124,2 2 2 2,1.40.22,1087,B-/XB/PC1/TT,2022_H210,23/24,23/24_362
195,324,05,07/01/24,"ST / Turf / ""B+2""",1600,G,2,2,86,J Richards,K Teetan,3-1/2,7.8,121,3 3 3 5,1.35.03,1101,B/XB/TT,2022_H210,23/24,23/24_324
196,241,05,10/12/23,"ST / Turf / ""A""",1400,G,2,1,86,J Richards,K Teetan,1-1/4,10,118,4 5 5 5,1.22.45,1097,B/XB/TT,2022_H210,23/24,23/24_241
197,202,06,26/11/23,"ST / Turf / ""C""",1400,G,2,6,86,J Richards,Z Purton,3,3.9,127,7 7 8 6,1.22.15,1092,B/XB/TT,2022_H210,23/24,23/24_202
198,110,02,22/10/23,"ST / Turf / ""B+2""",1400,G,2,9,84,J Richards,Z Purton,HD,4.5,121,10 10 9 2,1.21.49,1091,B/XB/TT,2022_H210,23/24,23/24_110
199,046,05,24/09/23,"ST / Turf / ""C""",1200,G,2,9,84,J Richards,C Y Ho,1-3/4,16,119,10 10 5,1.09.84,1089,XB/B1/TT,2022_H210,23/24,23/24_046
200,783,10,01/07/23,"ST / Turf / ""B""",2000,G,2,11,85,J Richards,H Bentley,5-1/4,37,123,12 13 14 12 10,2.02.39,1104,XB1/TT,2022_H210,22/23,22/23_783
201,711,06,31/05/23,"HV / Turf / ""C+3""",1800,GF,2,12,85,J Richards,Z Purton,3-1/4,5.9,123,6 5 4 5 6,1.48.66,1106,TT,2022_H210,22/23,22/23_711
202,606,06,23/04/23,"ST / Turf / ""C+3""",1800,G,2,8,85,J Richards,K Teetan,5-3/4,7.1,121,9 9 9 10 6,1.48.19,1103,TT,2022_H210,22/23,22/23_606
203,548,01,02/04/23,"ST / Turf / ""A+3""",1800,G,3,14,78,J Richards,Z Purton,3/4,3.2,134,12 13 12 11 1,1.49.06,1102,TT,2022_H210,22/23,22/23_548
204,473,05,05/03/23,"ST / Turf / ""B+2""",1600,G,3,13,78,J Richards,K Teetan,2,12,135,13 12 12 5,1.35.13,1112,CP-/TT,2022_H210,22/23,22/23_473
205,416,04,12/02/23,"ST / Turf / ""C+3""",1400,G,3,13,78,J Richards,K Teetan,2-1/2,63,133,13 13 12 4,1.21.94,1099,CP1/TT1,2022_H210,22/23,22/23_416
206,273,05,23/12/23,ST / AWT,1650,GD,4,5,52,A S Cruz,Y L Chung,2-1/4,5.5,124,9 10 9 5,1.40.08,1009,H/TT,2022_H293,23/24,23/24_273
207,215,01,03/12/23,ST / AWT,1800,GD,4,6,47,A S Cruz,Y L Chung,N,6.6,117,8 7 7 9 1,1.49.17,1011,H/TT,2022_H293,23/24,23/24_215
208,169,07,15/11/23,"HV / Turf / ""B""",1650,G,4,5,49,A S Cruz,Y L Chung,2-1/2,11,123,8 8 8 7,1.40.39,1011,H/TT,2022_H293,23/24,23/24_169
209,113,06,25/10/23,ST / AWT,1650,GD,4,9,51,A S Cruz,Y L Chung,3-3/4,42,120,9 9 9 6,1.40.31,996,H/TT,2022_H293,23/24,23/24_113
210,084,10,15/10/23,"ST / Turf / ""A+3""",1200,G,4,6,53,A S Cruz,Y L Chung,7,71,122,6 6 10,1.10.30,1013,H/TT,2022_H293,23/24,23/24_084
211,040,08,24/09/23,ST / AWT,1650,GD,4,9,55,A S Cruz,Y L Chung,6-1/4,41,125,3 2 2 8,1.41.08,1013,H1/TT,2022_H293,23/24,23/24_040
212,008,10,10/09/23,"ST / Turf / ""A""",1400,GY,4,1,57,A S Cruz,Y L Chung,16-1/4,9.7,126,6 4 8 10,1.25.34,1016,TT,2022_H293,23/24,23/24_008
213,836,07,16/07/23,"ST / Turf / ""A""",1400,GY,3,13,61,A S Cruz,Y L Chung,6-1/4,91,109,7 10 12 7,1.24.10,983,TT,2022_H293,22/23,22/23_836
214,795,07,03/07/23,"ST / Turf / ""C""",1200,GY,3,9,63,A S Cruz,Y L Chung,4-1/2,124,112,7 10 7,1.10.85,1000,TT,2022_H293,22/23,22/23_795
215,748,10,14/06/23,"HV / Turf / ""B""",1650,G,3,3,63,A S Cruz,M F Poon,7-3/4,50,118,2 2 3 10,1.41.24,1000,TT1,2022_H293,22/23,22/23_748
216,539,10,27/03/24,"HV / Turf / ""A""",1650,G,3,8,63,F C Lor,K Teetan,7-3/4,8.5,119,9 9 8 10,1.41.22,1170,V1,2020_E355,23/24,23/24_539
217,479,04,06/03/24,"HV / Turf / ""B""",1650,G,3,2,63,F C Lor,K C Leung,1/2,7.4,120,1 1 1 4,1.41.24,1188,--,2020_E355,23/24,23/24_479
218,426,05,15/02/24,"HV / Turf / ""C""",1800,G,3,8,65,F C Lor,M Chadwick,2-1/2,11,120,11 10 11 12 5,1.51.17,1183,--,2020_E355,23/24,23/24_426
219,404,03,07/02/24,"HV / Turf / ""B""",1650,G,3,10,66,F C Lor,A Badel,2,7.7,120,11 11 10 3,1.41.17,1191,--,2020_E355,23/24,23/24_404
220,349,04,17/01/24,"HV / Turf / ""C""",1650,G,3,10,67,F C Lor,Y L Chung,2,16,121,11 11 11 4,1.41.11,1191,--,2020_E355,23/24,23/24_349
221,296,04,29/12/23,"HV / Turf / ""C+3""",1650,G,3,7,67,F C Lor,J McDonald,1-3/4,14,122,7 6 7 4,1.40.53,1175,--,2020_E355,23/24,23/24_296
222,229,03,06/12/23,"HV / Turf / ""A""",1650,G,3,4,68,F C Lor,L Hewitson,3-1/2,10,123,6 6 7 3,1.41.24,1170,--,2020_E355,23/24,23/24_229
223,136,04,01/11/23,"HV / Turf / ""C+3""",1650,G,3,8,68,F C Lor,Z Purton,2-3/4,4.5,125,8 8 9 4,1.40.74,1166,--,2020_E355,23/24,23/24_136
224,076,03,11/10/23,"HV / Turf / ""A""",1650,G,3,6,67,F C Lor,M Chadwick,1,16,122,6 6 7 3,1.39.75,1166,--,2020_E355,23/24,23/24_076
225,748,09,14/06/23,"HV / Turf / ""B""",1650,G,3,12,70,F C Lor,M Chadwick,5,49,127,11 12 12 9,1.40.79,1179,--,2020_E355,22/23,22/23_748
226,691,06,24/05/23,"HV / Turf / ""C""",1650,G,3,4,71,F C Lor,H Bentley,2-1/4,11,126,7 7 7 6,1.40.71,1185,--,2020_E355,22/23,22/23_691
227,621,11,30/04/23,"ST / Turf / ""A""",1600,G,3,3,73,F C Lor,J Moreira,4-3/4,14,131,8 6 5 11,1.35.62,1191,--,2020_E355,22/23,22/23_621
228,553,06,06/04/23,"HV / Turf / ""A""",1650,G,3,2,74,F C Lor,C Y Ho,4,8.3,132,5 5 6 6,1.41.09,1199,--,2020_E355,22/23,22/23_553
229,462,11,01/03/23,"HV / Turf / ""A""",1650,G,3,11,74,F C Lor,C Y Ho,6-1/4,15,129,12 11 10 11,1.41.42,1195,--,2020_E355,22/23,22/23_462
230,406,10,08/02/23,"HV / Turf / ""B""",1650,G,3,3,74,F C Lor,C Y Ho,3-1/4,4.4,125,7 9 9 10,1.40.06,1192,--,2020_E355,22/23,22/23_406
231,308,01,04/01/23,"HV / Turf / ""A""",1650,G,3,2,68,F C Lor,C Y Ho,1,4.5,123,6 6 7 1,1.39.68,1192,--,2020_E355,22/23,22/23_308
232,230,09,07/12/22,"HV / Turf / ""A""",1650,G,3,4,69,F C Lor,J Kah,3,12,125,8 8 12 9,1.41.01,1177,CP-,2020_E355,22/23,22/23_230
233,168,05,12/11/22,"ST / Turf / ""A+3""",1400,GF,3,5,69,F C Lor,C Y Ho,2-1/2,9.5,128,10 11 12 5,1.21.43,1165,CP,2020_E355,22/23,22/23_168
234,139,05,30/10/22,"HV / Turf / ""C""",1200,G,3,3,69,F C Lor,M F Poon,3-3/4,11,125,11 10 5,1.09.94,1172,CP2,2020_E355,22/23,22/23_139
235,346,06,16/01/22,"ST / Turf / ""C+3""",1400,G,3,11,69,F C Lor,C Y Ho,4-1/2,9.4,123,10 11 11 6,1.22.11,1174,--,2020_E355,21/22,21/22_346
236,289,01,27/12/21,"ST / Turf / ""A+3""",1400,G,3,5,62,F C Lor,C Y Ho,3/4,5.4,119,9 8 3 1,1.22.44,1171,--,2020_E355,21/22,21/22_289
237,233,09,05/12/21,"ST / Turf / ""C+3""",1400,G,3,7,62,F C Lor,A Badel,6-1/2,4.2,115,10 10 11 9,1.23.08,1174,CP-,2020_E355,21/22,21/22_233
238,158,05,07/11/21,"ST / Turf / ""C+3""",1400,G,3,4,62,F C Lor,A Badel,2-1/4,5.7,116,7 4 3 5,1.21.60,1172,CP,2020_E355,21/22,21/22_158
239,051,01,22/09/21,"HV / Turf / ""C+3""",1200,GF,4,6,54,F C Lor,Z Purton,1,7.3,127,7 7 1,1.09.30,1157,CP1,2020_E355,21/22,21/22_051
240,543,04,31/03/24,"ST / Turf / ""A+3""",1600,G,2,6,97,F C Lor,M F Poon,3,22,131,2 2 2 4,1.35.65,1092,B,2018_C517,23/24,23/24_543
241,467,10,03/03/24,ST / AWT,1650,GD,2,7,97,F C Lor,Y L Chung,5-1/4,10,128,3 4 4 10,1.40.45,1114,B,2018_C517,23/24,23/24_467
242,362,01,24/01/24,ST / AWT,1650,GD,2,2,92,F C Lor,Y L Chung,3/4,8.2,126,1 1 1 1,1.40.10,1122,B,2018_C517,23/24,23/24_362
243,324,13,07/01/24,"ST / Turf / ""B+2""",1600,G,2,1,93,F C Lor,M F Poon,11-1/4,39,126,1 1 2 13,1.36.29,1115,B,2018_C517,23/24,23/24_324
244,231,11,06/12/23,"HV / Turf / ""A""",1800,G,2,3,93,F C Lor,M Barzalona,6-3/4,24,129,1 1 1 1 11,1.50.62,1116,B,2018_C517,23/24,23/24_231
245,177,03,19/11/23,"ST / Turf / ""B+2""",1800,G,2,7,93,F C Lor,M F Poon,3/4,14,127,1 1 1 1 3,1.49.65,1096,B,2018_C517,23/24,23/24_177
246,117,01,25/10/23,ST / AWT,1650,GD,2,1,86,F C Lor,M F Poon,2,13,120,1 1 1 1,1.38.01,1073,B,2018_C517,23/24,23/24_117
247,062,09,01/10/23,"ST / Turf / ""C+3""",1600,G,2,7,88,F C Lor,M Chadwick,8-1/4,8.3,126,2 1 1 9,1.35.71,1073,B,2018_C517,23/24,23/24_062
248,783,13,01/07/23,"ST / Turf / ""B""",2000,G,2,1,88,F C Lor,K C Leung,14-3/4,35,126,2 2 2 2 13,2.03.91,1100,B,2018_C517,22/23,22/23_783
249,740,02,10/06/23,"ST / Turf / ""C""",1800,S,2,9,86,F C Lor,M F Poon,SH,53,119,1 1 1 1 2,1.49.05,1085,B,2018_C517,22/23,22/23_740
250,681,11,21/05/23,"ST / Turf / ""C+3""",1600,G,2,9,88,F C Lor,M Chadwick,8-3/4,22,128,2 2 3 11,1.35.63,1076,B,2018_C517,22/23,22/23_681
251,541,05,02/04/23,"ST / Turf / ""A+3""",1600,G,2,5,89,F C Lor,M Chadwick,1-1/2,7.1,126,1 1 1 5,1.37.62,1102,B,2018_C517,22/23,22/23_541
252,447,04,26/02/23,"ST / Turf / ""A+3""",1600,GF,2,3,90,F C Lor,M Chadwick,2-1/2,22,126,1 2 3 4,1.33.79,1100,B,2018_C517,22/23,22/23_447
253,350,06,21/01/23,"ST / Turf / ""B""",1600,G,2,7,91,F C Lor,M F Poon,4,6.2,126,1 1 1 6,1.35.39,1114,B,2018_C517,22/23,22/23_350
254,280,04,24/12/22,"ST / Turf / ""B""",1600,GF,2,4,91,F C Lor,H N Wong,1-1/2,22,123,1 1 1 4,1.36.00,1105,B,2018_C517,22/23,22/23_280
255,202,03,27/11/22,"ST / Turf / ""C""",1600,G,1,5,91,F C Lor,M Chadwick,3-1/2,16,123,6 6 6 3,1.34.00,1087,B,2018_C517,22/23,22/23_202
256,124,06,26/10/22,ST / AWT,1650,GD,2,3,91,F C Lor,M Chadwick,2-1/2,7.2,123,2 2 3 6,1.39.42,1077,B,2018_C517,22/23,22/23_124
257,063,01,01/10/22,"ST / Turf / ""C+3""",1600,G,2,9,86,F C Lor,M Chadwick,N,8.9,126,1 1 1 1,1.34.00,1076,B,2018_C517,22/23,22/23_063
258,747,01,12/06/22,"ST / Turf / ""C+3""",1600,G,2,1,81,F C Lor,M Chadwick,SH,11,119,2 2 2 1,1.35.23,1075,B,2018_C517,21/22,21/22_747
259,691,02,22/05/22,"ST / Turf / ""A""",1600,G,3,11,79,F C Lor,M F Poon,1/2,12,131,1 1 1 2,1.35.81,1079,B,2018_C517,21/22,21/22_691
260,608,11,24/04/22,"ST / Turf / ""A""",1600,G,2,7,81,F C Lor,M F Poon,9-1/4,21,116,1 2 2 11,1.35.33,1078,B,2018_C517,21/22,21/22_608
261,424,11,12/02/22,"ST / Turf / ""C+3""",1600,G,2,8,82,F C Lor,M F Poon,8-1/4,8.2,117,2 3 5 11,1.35.29,1082,B,2018_C517,21/22,21/22_424
262,343,07,16/01/22,ST / AWT,1800,GD,3,12,82,F C Lor,M F Poon,2,14,129,5 3 4 4 7,1.47.20,1084,B,2018_C517,21/22,21/22_343
263,243,04,12/12/21,"ST / Turf / ""A""",1600,G,2,3,81,F C Lor,M F Poon,1-1/4,6.1,112,2 1 1 4,1.34.52,1070,B,2018_C517,21/22,21/22_243
264,145,05,03/11/21,"HV / Turf / ""A""",1800,G,2,6,81,F C Lor,M F Poon,2-1/4,6.5,112,1 1 1 4 5,1.49.94,1068,B,2018_C517,21/22,21/22_145
265,073,01,01/10/21,"ST / Turf / ""A""",1600,G,3,14,75,F C Lor,M F Poon,1,6.4,128,2 2 2 1,1.35.23,1057,B,2018_C517,21/22,21/22_073
266,547,11,31/03/24,"ST / Turf / ""A+3""",1400,G,3,2,67,K W Lui,C L Chau,12-3/4,20,124,10 10 11 11,1.24.93,1193,B,2021_G269,23/24,23/24_547
267,460,09,28/02/24,"HV / Turf / ""A""",1200,G,3,6,69,K W Lui,A Atzeni,12-3/4,54,126,8 8 9,1.12.40,1194,B,2021_G269,23/24,23/24_460
268,367,11,24/01/24,ST / AWT,1200,GD,3,3,71,K W Lui,L Ferraris,13-1/4,41,126,12 12 11,1.10.71,1200,B,2021_G269,23/24,23/24_367
269,299,09,01/01/24,"ST / Turf / ""A""",1800,G,3,6,72,K W Lui,C L Chau,12-1/2,51,128,2 2 2 2 9,1.50.54,1205,B,2021_G269,23/24,23/24_299
270,260,11,17/12/23,"ST / Turf / ""B""",1200,G,3,6,72,K W Lui,B Avdulla,8,25,130,13 13 11,1.10.53,1209,B,2021_G269,23/24,23/24_260
271,193,12,22/11/23,"HV / Turf / ""C""",1650,G,3,8,72,K W Lui,Z Purton,29-3/4,6.5,127,1 1 1 12,1.44.58,1208,B,2021_G269,23/24,23/24_193
272,007,01,10/09/23,"ST / Turf / ""A""",1400,GY,3,2,65,K W Lui,Z Purton,1-1/2,1.8,124,1 4 4 1,1.22.82,1201,B,2021_G269,23/24,23/24_007
273,793,01,03/07/23,"ST / Turf / ""C""",1400,GY,4,6,58,K W Lui,C Y Ho,1-3/4,3.3,133,6 5 4 1,1.22.91,1202,B,2021_G269,22/23,22/23_793
274,737,01,10/06/23,"ST / Turf / ""C""",1400,G,4,2,51,K W Lui,C Y Ho,1-3/4,7.9,126,4 5 5 1,1.22.31,1181,B,2021_G269,22/23,22/23_737
275,642,01,07/05/23,"ST / Turf / ""B""",1400,S,4,14,46,K W Lui,C Y Ho,3/4,17,121,1 1 1 1,1.25.16,1184,B,2021_G269,22/23,22/23_642
276,556,09,06/04/23,"HV / Turf / ""A""",1200,GY,4,4,46,K W Lui,C Y Ho,5-1/4,5.4,122,8 8 9,1.11.72,1191,B,2021_G269,22/23,22/23_556
277,495,03,15/03/23,"HV / Turf / ""C""",1200,G,4,1,45,K W Lui,C Y Ho,1/2,2.2,120,4 4 3,1.10.15,1195,B,2021_G269,22/23,22/23_495
278,381,10,01/02/23,"HV / Turf / ""A""",1650,G,4,3,45,K W Lui,C Y Ho,6-3/4,4.2,120,3 3 5 10,1.41.16,1203,B,2021_G269,22/23,22/23_381
279,321,02,11/01/23,"HV / Turf / ""B""",1200,G,4,2,44,K W Lui,C Y Ho,1/2,2.5,122,4 5 2,1.09.63,1197,B,2021_G269,22/23,22/23_321
280,268,06,21/12/22,"HV / Turf / ""C""",1200,GF,4,4,46,K W Lui,R Maia,5-1/4,8.5,123,7 7 6,1.10.13,1207,B,2021_G269,22/23,22/23_268
281,198,04,27/11/22,ST / AWT,1200,WS,4,2,48,K W Lui,M Chadwick,3,19,124,4 3 4,1.09.73,1194,V-/B2,2021_G269,22/23,22/23_198
282,143,10,06/11/22,"ST / Turf / ""C+3""",1400,G,4,13,49,K W Lui,Z Purton,3-1/4,5.6,124,2 2 2 10,1.22.48,1197,B-/V1,2021_G269,22/23,22/23_143
283,080,04,09/10/22,"ST / Turf / ""A""",1400,G,4,5,49,K W Lui,Z Purton,1-1/2,3.4,125,1 1 1 4,1.22.22,1191,B1,2021_G269,22/23,22/23_080
284,041,03,25/09/22,"ST / Turf / ""C""",1400,GF,4,2,49,K W Lui,L Ferraris,1,8.3,124,4 5 5 3,1.22.07,1195,--,2021_G269,22/23,22/23_041
285,831,04,16/07/22,"ST / Turf / ""A""",1400,G,4,1,49,K W Lui,Z Purton,1-1/4,3.8,124,4 4 4 4,1.22.92,1171,--,2021_G269,21/22,21/22_831
286,793,04,01/07/22,"ST / Turf / ""C""",1400,Y,4,13,50,K W Lui,L Ferraris,4-3/4,10,125,4 3 4 4,1.26.20,1160,--,2021_G269,21/22,21/22_793
287,744,04,12/06/22,"ST / Turf / ""C+3""",1400,G,4,8,50,K W Lui,L Ferraris,1-1/2,25,125,10 10 9 4,1.22.74,1170,--,2021_G269,21/22,21/22_744
288,683,05,22/05/22,"ST / Turf / ""A""",1200,G,4,8,52,K W Lui,B Shinn,3-3/4,15,125,8 8 5,1.10.30,1179,--,2021_G269,21/22,21/22_683
289,635,06,04/05/22,ST / AWT,1200,GD,4,11,52,K W Lui,Z Purton,6-1/4,17,126,2 3 6,1.09.99,1170,--,2021_G269,21/22,21/22_635
290,552,09,03/04/24,ST / AWT,1200,GD,5,4,27,M Newnham,K C Leung,5-1/2,11,122,5 6 9,1.10.65,1224,B/XB2/TT,2021_G042,23/24,23/24_552
291,503,06,16/03/24,ST / AWT,1200,GD,5,8,29,M Newnham,K Teetan,3,8.2,124,9 10 6,1.09.71,1217,B/TT,2021_G042,23/24,23/24_503
292,388,07,04/02/24,ST / AWT,1200,GD,5,2,31,M Newnham,L Ferraris,4-3/4,5.5,126,11 11 7,1.10.76,1241,B/TT,2021_G042,23/24,23/24_388
293,351,14,21/01/24,"ST / Turf / ""A""",1200,G,5,9,32,M Newnham,L Ferraris,9-1/2,18,124,8 9 14,1.11.79,1241,B/TT,2021_G042,23/24,23/24_351
294,315,03,07/01/24,ST / AWT,1200,GD,5,4,32,M Newnham,L Ferraris,1-1/2,5,131,4 4 3,1.09.45,1243,B/TT,2021_G042,23/24,23/24_315
295,251,08,17/12/23,"ST / Turf / ""B""",1400,G,5,3,32,M Newnham,Z Purton,7,4.2,128,5 6 6 8,1.24.11,1235,B/TT,2021_G042,23/24,23/24_251
